

==================================================================================================================================

2023-12-27 17:43:49.492493|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:43:49.504495|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:43:49.506498|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:43:49.547499|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:43:49.548500|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:43:49.621138|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:43:49.622136|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:47:34.510116|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:47:34.528119|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:47:34.531120|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:47:34.691130|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:47:34.810138|INFO    |SoundDevManager|   |Direct Sound - Device removed{CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:47:34.810138|INFO    |SoundDevManager|   |Direct Sound - Device removed{A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:47:36.303250|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:47:36.443259|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:47:36.906295|INFO    |SoundDevManager|   |Direct Sound - Device added: {CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:47:36.907295|INFO    |SoundDevManager|   |Direct Sound - Device added: {A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:47:37.488824|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:47:37.489829|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:47:37.509827|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:47:37.511826|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:47:37.620834|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:47:37.621834|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:47:37.692839|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:47:37.695841|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:48:40.064555|ERROR   |TokoVoip      |1  |Error checking if client is query.: invalid clientID
2023-12-27 17:48:40.066556|WARNING |TokoVoip      |   |TSLogging::PlayErrorSound:No query (GetSoundPack) (q_query.exec()) Não foi possível obter a linha
2023-12-27 17:52:15.412980|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:15.416979|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:15.431979|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:52:15.555988|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:52:16.738076|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:52:16.857085|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:52:18.337055|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:18.339057|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:18.354057|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:18.355058|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:18.413064|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:18.415063|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:18.460067|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:18.461066|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:24.137336|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:24.156337|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:24.217342|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:52:24.437357|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:52:24.680374|INFO    |SoundDevManager|   |Direct Sound - Device removed{CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:52:24.680374|INFO    |SoundDevManager|   |Direct Sound - Device removed{A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:52:25.218414|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
